City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
525,Prado,BR,2021-08-07 22:10:31,-17.3411,-39.2208,68.45,83,86,11.25,overcast clouds
526,Jonava,LT,2021-08-07 22:10:31,55.0833,24.2833,59.11,87,59,1.14,fog
527,Tura,IN,2021-08-07 22:10:12,25.5198,90.2201,74.25,98,100,4.97,overcast clouds
528,Poroszlo,HU,2021-08-07 22:10:32,47.65,20.6667,69.75,48,55,8.55,broken clouds
529,Nouadhibou,MR,2021-08-07 22:10:32,20.931,-17.0347,69.78,88,0,8.05,clear sky
530,Pacific Grove,US,2021-08-07 22:07:57,36.6177,-121.9166,93.56,76,20,7.0,few clouds
531,Minab,IR,2021-08-07 22:10:33,27.1467,57.0801,90.9,61,5,3.06,clear sky
532,Ciudad Bolivar,VE,2021-08-07 22:05:36,8.1222,-63.5497,86.88,55,51,3.18,broken clouds
533,Puerto Suarez,BO,2021-08-07 22:10:34,-18.95,-57.8,83.1,26,0,3.11,clear sky
534,Redmond,US,2021-08-07 22:08:36,47.674,-122.1215,76.08,65,100,1.99,overcast clouds
535,Rawson,AR,2021-08-07 22:10:34,-43.3002,-65.1023,52.43,37,3,22.26,clear sky
536,Mogadishu,SO,2021-08-07 22:10:35,2.0371,45.3438,75.97,85,82,19.93,broken clouds
537,Sao Gotardo,BR,2021-08-07 22:10:35,-19.3111,-46.0489,59.63,59,100,2.24,overcast clouds
538,Buala,SB,2021-08-07 22:13:35,-8.145,159.5921,79.75,78,100,2.39,light rain
539,Dakoro,NE,2021-08-07 22:10:35,14.5106,6.765,80.85,55,80,12.35,broken clouds
540,Yukhnov,RU,2021-08-07 22:10:36,54.7444,35.2297,62.85,98,97,4.03,overcast clouds
541,Dharampuri,IN,2021-08-07 22:10:36,22.1667,75.35,78.53,87,84,4.07,broken clouds
542,Larap,PH,2021-08-07 22:10:36,14.299,122.6504,79.27,90,93,5.91,overcast clouds
543,Havre,FR,2021-08-07 22:10:37,49.5833,0.3333,59.43,88,75,23.02,broken clouds
544,Bela Vista,BR,2021-08-07 22:10:37,-22.1089,-56.5211,79.05,27,0,5.55,clear sky
545,Kutum,SD,2021-08-07 22:10:38,14.2,24.6667,75.09,63,89,9.82,overcast clouds
546,Mpika,ZM,2021-08-07 22:10:39,-11.8343,31.4529,55.98,54,0,2.39,clear sky
547,Garissa,KE,2021-08-07 22:10:39,-0.4536,39.6401,73.17,74,29,16.51,scattered clouds
548,Sakaiminato,JP,2021-08-07 22:10:40,35.55,133.2333,78.73,78,23,4.45,few clouds
549,Monrovia,LR,2021-08-07 22:10:40,6.3005,-10.7969,76.77,78,30,8.99,scattered clouds
550,Goryachegorsk,RU,2021-08-07 22:10:40,55.4053,88.9154,55.51,94,100,3.96,overcast clouds
551,Sonda,EE,2021-08-07 22:10:41,59.3436,26.8364,59.56,97,84,6.11,broken clouds
552,Parabel,RU,2021-08-07 22:10:41,58.6978,81.4825,60.87,93,100,4.09,overcast clouds
553,Zabid,YE,2021-08-07 22:10:41,14.1951,43.3152,88.97,53,99,7.96,overcast clouds
554,Iseyin,NG,2021-08-07 22:10:42,7.9667,3.6,72.54,93,100,5.28,light rain
555,Kichera,RU,2021-08-07 22:10:42,55.9375,110.0997,59.02,80,96,4.81,overcast clouds
556,Tuatapere,NZ,2021-08-07 22:10:42,-46.1333,167.6833,36.82,95,100,1.79,overcast clouds
557,Humaita,BR,2021-08-07 22:10:43,-7.5061,-63.0208,87.37,29,2,1.23,clear sky
558,Lorengau,PG,2021-08-07 22:07:49,-2.0226,147.2712,81.61,76,63,9.71,broken clouds
559,Pozo Colorado,PY,2021-08-07 22:10:43,-23.4923,-58.7972,80.06,27,1,5.46,clear sky
560,Vestmanna,FO,2021-08-07 22:10:44,62.1564,-7.1664,58.12,77,20,18.41,few clouds
561,Ligatne,LV,2021-08-07 22:10:44,57.2343,25.0406,63.25,96,74,1.99,broken clouds
562,Dodge City,US,2021-08-07 22:06:57,37.7528,-100.0171,99.91,28,1,25.32,clear sky
563,Manyana,BW,2021-08-07 22:10:44,-23.4,21.7167,58.73,25,0,6.31,clear sky
564,Fershampenuaz,RU,2021-08-07 22:10:45,53.5202,59.8117,53.28,68,5,6.6,clear sky
565,Bosaso,SO,2021-08-07 22:10:45,11.2842,49.1816,89.64,48,29,4.18,scattered clouds
566,Saint-Louis,SN,2021-08-07 22:10:46,16.3333,-15.0,85.15,60,41,17.58,scattered clouds
567,Japura,ID,2021-08-07 22:13:40,-0.3167,102.35,76.46,94,99,2.44,overcast clouds
568,Zephyrhills,US,2021-08-07 22:10:46,28.2336,-82.1812,89.87,84,77,7.34,broken clouds
569,Xichang,CN,2021-08-07 22:10:46,27.8964,102.2634,68.32,92,97,1.72,light rain
570,Benguela,AO,2021-08-07 22:13:41,-12.5763,13.4055,72.05,83,67,0.67,broken clouds
571,Bozoum,CF,2021-08-07 22:13:41,6.3193,16.3799,67.62,98,95,4.5,overcast clouds
572,Acajutla,SV,2021-08-07 22:03:55,13.5928,-89.8275,93.79,65,66,4.54,broken clouds
573,Makungu,TZ,2021-08-07 22:10:47,-8.7333,35.2833,55.15,85,8,2.1,clear sky
574,Zhangzhou,CN,2021-08-07 22:10:48,24.5133,117.6556,78.84,95,100,2.26,overcast clouds
575,Vondrozo,MG,2021-08-07 22:10:48,-22.8167,47.2833,56.46,97,4,3.42,clear sky
576,Solnechnyy,RU,2021-08-07 22:10:49,50.7214,136.6319,48.06,98,100,9.24,light rain
577,Saint Anthony,US,2021-08-07 22:10:49,45.0205,-93.218,73.65,87,90,1.01,overcast clouds
578,Polovinnoye,RU,2021-08-07 22:10:50,54.7914,65.9864,58.96,71,76,4.88,broken clouds
579,Khani,GE,2021-08-07 22:04:13,41.9563,42.9566,65.77,87,67,6.49,broken clouds
580,Anloga,GH,2021-08-07 22:04:18,5.7947,0.8973,76.89,85,100,15.5,light rain
581,Le Port,RE,2021-08-07 22:13:43,-20.9373,55.2919,69.76,70,15,8.63,few clouds
582,Manono,CD,2021-08-07 22:10:51,-7.3,27.4167,77.23,24,75,3.04,broken clouds
583,Nemuro,JP,2021-08-07 22:13:44,43.3236,145.575,66.78,98,64,13.42,broken clouds
584,Xiantao,CN,2021-08-07 22:10:51,30.3833,113.4,76.23,96,48,6.24,scattered clouds
585,Capitao Poco,BR,2021-08-07 22:10:51,-1.7464,-47.0594,75.87,83,61,6.08,broken clouds
586,Nabire,ID,2021-08-07 22:08:05,-3.3667,135.4833,75.47,90,69,2.75,broken clouds
587,Tocopilla,CL,2021-08-07 22:10:52,-22.092,-70.1979,60.8,68,23,4.52,few clouds
588,Ilebo,CD,2021-08-07 22:10:52,-4.3167,20.5833,74.5,51,88,2.84,overcast clouds
589,Forbes,AU,2021-08-07 22:10:52,-33.3833,148.0167,39.2,82,0,4.76,clear sky
590,Catuday,PH,2021-08-07 22:03:55,16.2923,119.8062,80.37,84,100,16.31,light rain
591,Gunjur,GM,2021-08-07 22:10:53,13.2019,-16.7339,80.67,89,40,6.91,scattered clouds
592,Roald,NO,2021-08-07 22:10:53,62.5833,6.1333,68.05,77,20,4.61,few clouds
593,Sola,VU,2021-08-07 22:10:54,-13.8833,167.55,78.49,78,86,20.71,overcast clouds
594,Sur,OM,2021-08-07 22:10:54,22.5667,59.5289,89.64,53,94,11.65,overcast clouds
595,Mitchell,US,2021-08-07 22:09:23,43.7094,-98.0298,89.58,55,1,4.61,clear sky
596,Arlit,NE,2021-08-07 22:10:55,18.7369,7.3853,101.14,16,64,6.31,broken clouds
597,Kathu,TH,2021-08-07 22:10:55,7.9178,98.3332,82.22,81,93,9.19,overcast clouds
598,Kailua,US,2021-08-07 22:03:42,21.4022,-157.7394,83.14,67,19,20.47,few clouds
599,Casa Quemada,HN,2021-08-07 22:10:56,15.1167,-88.0833,78.96,58,100,5.64,light rain
600,Mananara,MG,2021-08-07 22:10:56,-16.1667,49.7667,65.23,93,57,3.94,broken clouds
601,Porto Novo,BJ,2021-08-07 22:05:48,6.4965,2.6036,74.53,93,100,4.25,light rain
602,Nioki,CD,2021-08-07 22:10:56,-2.7167,17.6833,78.1,61,79,7.05,broken clouds
603,Eidsvag,NO,2021-08-07 22:10:57,62.7767,8.0668,68.05,59,100,8.03,overcast clouds
604,Bemidji,US,2021-08-07 22:10:57,47.4736,-94.8803,79.18,57,1,12.66,clear sky
605,Road Town,VG,2021-08-07 22:06:45,18.4167,-64.6167,86.09,74,20,6.91,few clouds
606,Tazovskiy,RU,2021-08-07 22:13:48,67.4667,78.7,55.45,82,9,4.18,clear sky
607,Bandarbeyla,SO,2021-08-07 22:10:58,9.4942,50.8122,75.24,85,11,30.02,few clouds
608,Bubaque,GW,2021-08-07 22:13:48,11.2833,-15.8333,79.7,75,12,12.28,few clouds
609,Davenport,US,2021-08-07 22:07:42,41.5236,-90.5776,87.67,66,20,1.01,few clouds
610,Chabahar,IR,2021-08-07 22:04:13,25.2919,60.643,82.31,83,85,9.17,overcast clouds
611,Mumford,GH,2021-08-07 22:10:59,5.2618,-0.759,75.76,86,67,16.04,broken clouds
612,Sinnamary,GF,2021-08-07 22:11:00,5.3833,-52.95,78.91,83,99,4.47,overcast clouds
613,Turukhansk,RU,2021-08-07 22:11:00,65.8167,87.9833,58.86,71,32,2.42,scattered clouds
614,Mackay,AU,2021-08-07 22:13:50,-21.15,149.2,63.05,80,3,11.32,clear sky
615,Sanchor,IN,2021-08-07 22:11:00,24.7553,71.7722,85.35,66,15,10.85,few clouds
616,Vozrozhdeniye,RU,2021-08-07 22:11:01,44.5503,38.2136,78.24,89,80,6.62,heavy intensity rain
617,Tiarei,PF,2021-08-07 22:11:01,-17.5333,-149.3333,84.22,75,56,8.7,broken clouds
618,Emerald,AU,2021-08-07 22:11:02,-23.5333,148.1667,52.23,51,0,14.65,clear sky
619,Neiafu,TO,2021-08-07 22:11:02,-18.65,-173.9833,75.88,60,20,6.91,few clouds
620,Sheffield,GB,2021-08-07 22:06:05,53.383,-1.4659,60.57,90,95,4.0,overcast clouds
621,Asmar,AF,2021-08-07 22:11:03,35.0333,71.3581,77.43,69,62,2.98,broken clouds
622,Fort-Shevchenko,KZ,2021-08-07 22:11:03,44.5086,50.263,88.81,30,0,23.35,clear sky
623,Gizo,SB,2021-08-07 22:11:04,-8.103,156.8419,81.57,77,84,11.83,light rain
624,Guarapari,BR,2021-08-07 22:06:52,-20.6667,-40.4975,66.09,79,100,6.22,overcast clouds
625,Evensk,RU,2021-08-07 22:11:04,61.95,159.2333,60.98,58,4,13.4,clear sky
626,Plettenberg Bay,ZA,2021-08-07 22:11:05,-34.0527,23.3716,58.86,54,98,3.67,overcast clouds
627,Hearst,CA,2021-08-07 22:11:05,49.6835,-83.6665,70.36,37,3,6.15,clear sky
628,Karratha,AU,2021-08-07 22:11:06,-20.7377,116.8463,68.85,55,63,8.34,broken clouds
629,Staunton,US,2021-08-07 22:09:29,38.1496,-79.0717,83.95,51,1,0.0,clear sky
630,Urla,TR,2021-08-07 22:11:06,38.3229,26.764,79.2,54,0,9.48,clear sky
631,Anderson,US,2021-08-07 22:11:06,34.5334,-82.6499,85.08,78,1,9.22,clear sky
632,Corinth,GR,2021-08-07 22:07:28,37.9407,22.9573,82.49,60,0,2.95,clear sky
633,Yarmouth,US,2021-08-07 22:11:07,41.7057,-70.2286,84.18,72,1,5.99,clear sky
634,Pasighat,IN,2021-08-07 22:08:17,28.0667,95.3333,78.51,97,100,2.35,heavy intensity rain
635,Ulladulla,AU,2021-08-07 22:11:07,-35.35,150.4667,50.88,79,89,6.53,overcast clouds
636,Sao Miguel,BR,2021-08-07 22:11:08,-5.4667,-35.3667,77.77,77,49,19.19,scattered clouds
637,Bonnyville,CA,2021-08-07 22:11:08,54.2668,-110.735,57.0,47,82,8.72,broken clouds
638,Almaznyy,RU,2021-08-07 22:11:08,48.0448,40.045,86.14,28,100,6.17,light rain
639,Vanderhoof,CA,2021-08-07 22:11:09,54.0166,-124.0198,71.47,32,78,10.71,broken clouds
640,Camana,PE,2021-08-07 22:11:09,-16.6228,-72.7111,61.63,82,56,6.51,broken clouds
641,Lashio,MM,2021-08-07 22:11:09,22.9333,97.75,67.62,99,97,0.51,overcast clouds
642,Mecca,SA,2021-08-07 22:05:42,21.4267,39.8261,88.97,47,13,8.79,few clouds
643,Asau,RO,2021-08-07 22:05:13,46.4333,26.4,59.95,94,1,2.73,clear sky
644,Gondar,ET,2021-08-07 22:11:11,12.6,37.4667,56.82,83,96,1.41,overcast clouds
645,Bongandanga,CD,2021-08-07 22:11:11,1.5,21.05,69.24,97,99,2.86,light rain
646,Saint-Georges,GD,2021-08-07 22:11:11,12.0564,-61.7485,83.88,74,20,14.97,few clouds
647,Barabinsk,RU,2021-08-07 22:11:12,55.3571,78.357,61.38,85,77,5.21,broken clouds
648,Tutoia,BR,2021-08-07 22:11:12,-2.7619,-42.2744,79.52,76,17,10.89,few clouds
649,Surt,LY,2021-08-07 22:13:56,31.2089,16.5887,81.34,74,0,13.6,clear sky
650,Witham,GB,2021-08-07 22:11:13,51.8001,0.6404,61.74,90,67,17.2,broken clouds
651,Ebolowa,CM,2021-08-07 22:11:13,2.9,11.15,68.13,98,100,3.24,overcast clouds
652,Coffs Harbour,AU,2021-08-07 22:11:13,-30.3,153.1333,59.13,67,30,10.36,scattered clouds
653,Bakaly,RU,2021-08-07 22:11:14,55.1789,53.8028,57.87,76,82,3.09,broken clouds
654,Espinosa,BR,2021-08-07 22:11:14,-14.9261,-42.8192,70.02,34,87,9.91,overcast clouds
655,Pisco,PE,2021-08-07 22:11:15,-13.7,-76.2167,64.45,72,20,17.27,few clouds
656,Vanavara,RU,2021-08-07 22:11:15,60.34,102.2797,50.94,69,20,3.36,few clouds
657,Baiyin,CN,2021-08-07 22:11:15,36.5583,104.2081,67.17,43,98,19.84,overcast clouds
658,Kirakira,SB,2021-08-07 22:11:16,-10.4544,161.9205,81.54,74,96,6.15,overcast clouds
659,Palmer,US,2021-08-07 22:11:16,42.1584,-72.3287,82.92,63,90,1.01,overcast clouds
660,Vallenar,CL,2021-08-07 22:04:32,-28.5708,-70.7581,58.08,58,0,6.13,clear sky
661,Bar Harbor,US,2021-08-07 22:11:16,44.3876,-68.2039,79.29,75,1,8.05,clear sky
662,Sao Felix Do Xingu,BR,2021-08-07 22:11:17,-6.6447,-51.995,82.44,34,38,2.68,scattered clouds
663,Zweibrucken,DE,2021-08-07 22:11:17,49.25,7.3667,61.12,88,7,11.77,clear sky
664,Sakakah,SA,2021-08-07 22:04:03,29.9697,40.2064,90.72,16,0,2.91,clear sky
665,Nueva Gorgona,PA,2021-08-07 22:11:18,8.55,-79.8667,82.4,73,100,4.79,overcast clouds
666,Nyagan,RU,2021-08-07 22:11:18,62.1406,65.3936,60.64,81,67,3.74,broken clouds
667,Yerofey Pavlovich,RU,2021-08-07 22:05:17,53.9667,121.9667,57.88,97,100,8.39,overcast clouds
668,La Romana,DO,2021-08-07 22:11:19,18.4273,-68.9728,86.36,70,40,6.91,scattered clouds
669,Taksimo,RU,2021-08-07 22:11:19,56.3444,114.8794,59.09,98,100,2.21,moderate rain
670,Ures,MX,2021-08-07 22:11:19,29.4333,-110.4,97.25,44,47,9.64,scattered clouds
671,Davila,PH,2021-08-07 22:11:12,18.4726,120.5763,81.86,85,100,21.9,light rain
672,Maneadero,MX,2021-08-07 22:11:20,31.7167,-116.5667,82.18,74,19,3.0,few clouds
673,Chernyshevskiy,RU,2021-08-07 22:14:01,63.0128,112.4714,56.48,95,100,2.21,moderate rain
674,Talakan,RU,2021-08-07 22:11:21,50.3167,130.3667,58.05,93,100,12.03,moderate rain
675,La Ligua,CL,2021-08-07 22:11:21,-32.4524,-71.2311,55.18,76,43,4.76,scattered clouds
676,Alekseyevskaya,RU,2021-08-07 22:11:22,50.2896,42.1845,74.57,31,99,9.06,overcast clouds
677,Ballina,AU,2021-08-07 22:11:22,-28.8667,153.5667,55.78,76,47,15.32,scattered clouds
678,Izhma,RU,2021-08-07 22:11:23,65.0083,53.9113,44.46,97,72,4.97,broken clouds
679,Kerema,PG,2021-08-07 22:11:23,-7.9631,145.7785,75.61,88,100,3.36,overcast clouds
680,Dunedin,NZ,2021-08-07 22:07:48,-45.8742,170.5036,41.81,75,100,7.72,overcast clouds
681,Nur,PL,2021-08-07 22:11:23,52.6683,22.3221,61.79,84,8,7.58,clear sky
682,Moron,AR,2021-08-07 22:14:02,-34.6534,-58.6198,72.0,74,7,4.59,clear sky
683,Salalah,OM,2021-08-07 22:14:03,17.0151,54.0924,77.09,94,90,5.75,light intensity drizzle
684,Belaya Gora,RU,2021-08-07 22:11:24,68.5333,146.4167,59.59,58,25,5.77,scattered clouds
685,Pudur,IN,2021-08-07 22:11:24,13.0,79.15,81.82,64,95,10.09,overcast clouds
686,Bima,ID,2021-08-07 22:11:25,-8.4667,118.7167,72.43,94,90,4.41,overcast clouds
687,El Retorno,CO,2021-08-07 22:11:25,2.3302,-72.6276,77.41,82,93,2.26,overcast clouds
